Title,Summary,Cosine Similarity,Label
"Dituding Jadi Dalang Konflik Nikita Mirzani dan Lolly, Marissya Icha Beri Jawaban","Selebgram Marissya Icha akhirnya angkat bicara terkait tuduhan yang menyebut dirinya sebagai dalang di balik konflik antara Nikita Mirzani dan putri sulungnya, Lolly. Marissya juga menunjukkan bukti tidak terlibat dengan kasus ini. Ia menegaskan bahwa dirinya tidak pernah bertemu dengan Lolly maupun Vadel, bahkan tidak pernah ada komunikasi sama sekali. Selama ini dia mengaku tidak pernah berkomentar apapun terkait kehidupan pribadi Nikita. "" Saya tidak pernah mencampuri urusan Nikita Mirzani, apalagi memberi komentar tentang masalah mereka,"" jelasnya. ""Saya tidak tahu mengapa orang-orang terus menggiring opini seolah-olah saya yang bersalah,"" ungkapnya. Sebelumnya, nama Fitri Salhuteru juga sempat diseret sebagai pihak yang terlibat dalam konflik Nikita Mirzani dan anaknya. Namun, Fitri dengan cepat membantah hal itu setelah warganet mempertanyakan keterlibatannya di media sosial.",0.66715056,relevan
"Nasib Yang Tertukar, Mayang Kini Dielu-elukan Ketimbang Fuji Buntut Beda Pendapat soal Joddy","Layaknya roda yang berputar, Mayang Lucyana Fitri tidak lagi diterpa hujatan dan cercaan. Komentar positif yang diterima Mayang diakibatkan karena sikapnya yang terbuka dan ikhlas menerima kebebasan eks supir Vanessa Angel, Tubagus Joddy. "" Di samping itu, Mayang juga mulai produktif alih-alih menyinyiri keluarga Fuji seperti dulu. Tapi Gala kehilangan orang tuanya seumur hidup,"" tutur Fuji. Aktivitas terkini Fuji juga dianggap kurang produktif. Dia dituding acap kali menjual kesedihan hingga berlebihan memamerkan harta. ""Neti nano-nano,"" tulis akun @lambe__danu, dikutip pada Senin 30 September 2024. Fuji yang dulu dipuji, kini kerap dikritik. Gantian Mayang yang bersinar, sebelah redup,"" tulis seorang netizen. "" Mayang edang membuktikan ucapannya untuk menjadi rich aunty.",0.61442626,relevan
"Selain Vadel Badjideh, Polres Jaksel Panggil Pengelola Apartemen Tempat Lolly Dijemput Pekan Ini","Nikita Mirzani benar-benar serius dalam membuktikan laporan dugaan tindak asusila terhadap Laura Meizani atau Lolly yang dilakukan Vadel Badjideh. Ia kembali mengajukan saksi tambahan untuk dimintai keterangan oleh penyidik Polres Metro Jakarta Selatan. "" Pihak pelapor ini mengajukan dua saksi,"" ujar Kabid Humas Polda Metro Jaya, Kombes Ade Ary Syam Indradi dalam keterangannya, Senin 30 September 2024. Yang akan diperiksa, dari pihak pengelola apartemen,"" terang Nurma Dewi kepada lewat pesan WhatsApp. Dua saksi tersebut, kata Nurma Dewi, berasal dari dua apartemen yang berbeda. Selain tindak asusila terhadap anak di bawah umur, Vadel Badjideh juga dikenakan Pasal 60 UU Kesehatan juncto 346 KUHP tentang dugaan praktek aborsi dalam laporan Nikita Mirzani. Surat panggilan pemeriksaan pun sudah diterima perwakilan keluarga Vadel. Surat permohonan pun sudah disampaikan ke penyidik di hari yang sama. Vadel Badjideh baru akan dimintai klarifikasi atas laporan Nikita Mirzani pada Jumat 4 Oktober 2024. Besar harapan penyidik untuk Vadel benar-benar memenuhi panggilan di hari yang sudah ditentukan sendiri.",0.17081691,relevan
Vino G. Bastian Senang Kembali Perankan Pria Rebel di Film My Annoying Brother,"Vino G. Bastian memainkan karakter bernama Jaya di film My Annoying Brother. Sebab belakangan, dia justru laris manis bermain sebagai tokoh bapak-bapak. "" Menyenangkan banget ketika baca skrip ini dan memang sudah lama banget gue nggak ngambil karakter seperti ini. Karena dulu sudah bosan banget maininnya, sampai (berusaha) gimana caranya keluar dari situ (peran rebel),"" kata Vino G. Bastian dalam konferensi pers film My Annoying Brother di kawasan Kuningan, Jakarta Selatan, Senin 30 September 2024.Sebelumnya Vino mengaku kerap menolak peran rebel karena menurutnya film semacam itu kebanyakan hanya menjual cerita tentang bad boy. Sang aktor bisa melihat nilai lebih dari sekadar cerita seorang lelaki yang bermasalah. "" Kita nggak menjual kerebelan di film ini, tapi dalam banget tentang hubungan kakak sama adik,"" ujar Vino. Film ini juga menarik perhatian Vino karena cerita My Annoying Brother punya kesamaan realita dengannya yang merupakan seorang adik di keluarganya. "" Karena gue nggak punya adik tapi gue punya kakak. Film My Annoying Brother rencananya tayang pada 24 Oktober 2024 mendatang.",0.20349818,relevan
Nikita Mirzani Diduga Ledek Marissya Icha: Mau Ngelaporin Siapa Lu?,"Nikita Mirzani diduga kembali menyindir Marissya Icha. Meski tidak menyebutkan nama, Nikita menyinggung orang yang baru membuat laporan ke Polres. Nikita Mirzani sendiri masih berada di Mandalika saat merekam video dan membagikannya melalui Instagram Story. Nikita pun tampak cukup yakin apabila laporan tersebut tidak diterima. Saya udah konfirmasi, saya langsung WA orang yang mengatakan seolah-olah itu saya. ' Dia bilang, statusnya bukan untuk saya,"" ungkap Marissya Icha di Polres Metro Jakarta Selatan. Kerugian yang dimaksud adalah hujatan-hujatan yang diterimanya di Instagram. Ya karena orang-orang jadi datang semua ke Instagram saya, berkomentar buruk. Menanggapi perseteruan Nikita Mirzani vs Marissya Icha yang masih berupa dugaan karena tak saling sebut nama, warganet ramai berkomentar. Padahal NM nggak sebut nama, tapi dia kesindir berarti bener dong kalo dia…"" sahut akun @mo.ja***. "" Emang polisi mau gitu mroses hal receh gini?"" Ini pun bukanlah kali pertama Icha melaporkan rekan sesama figur publiknya. Sebelumnya Marissya Icha pernah melaporkan Medina Zein atas kasus pencemaran nama baik pada September 2021.",0.13810894,berlebihan
Reaksi Tak Terduka Nikita Mirzani Disoraki Nama Lolly di Sirkuit Mandalika: Senang Lihatnya,"Selain dengan pembalap MotoGP, interaksi Nikita Mirzani dengan penonton di Sirkuit Mandalika pada Minggu 29 September 2024 kemarin juga tak kalah menarik untuk dibicarakan. ""Lolly, Lolly, Lolly,"" kata para penonton berteriak. Di lain pihak, Nikita Mirzani memberikan reaksi terbuka alih-alih defensif. Nikita Mirzani juga melambaikan tangannya, menunjukan isyarat kiss by, serta membungkukan badannya ke tribun penonton. "" Cuplikan unggahan video detik-detik Nikita Mirzani disoraki nama Lolly oleh penonton MotoGP di Sirkuit Mandalika ini viral di media sosial Instagram dengan atensi sebanyak 145 ribu jumlah tayangan. Perihal itu, sejumlah netizen turut memberikan respons dan komentar yang beragam. "" Dia sekarang makin tenang, lebih bahagia. Mungkin udah nggak ada beban, setidaknya anaknya udah sama dia,"" tulis seorangnetizen. "" Alhamdulillah senang lihat kebahagiaan Nikita Mirzani,"" ucap netizen lain. """,0.5433084,relevan
"Perankan Suami Beristri 2, Ibrahim Risyad Pede Tak Akan Dimusuhi Ibu-Ibu karena Ini","Ibrahim Risyad mendapat tantangan besar berperan sebagai suami beristri dua di film Laut Tengah. Bhumi pasti akan dicintai sih,"" ujar Ibrahim Risyad, di sela kunjungannya ke redaksi di kawasan Mega Kuningan, Jakarta akhir pekan lalu. Dia punya trauma masa kecil karena ayahnya dulu punya dua istri. Dia sangat tidak suka hal itu,"" terang Ibrahim Risyad. Cerita hubungan Bhumi dan Haia pun dipastikan Ibrahim Risyad tidak seindah bayangan orang-orang, tentang seorang suami yang punya istri muda. Ia berani menjamin bahwa alur cerita film akan membuat fantasi penonton berbanding terbalik dengan apa yang mereka saksikan. "" Haia, yang sehari-hari bekerja sebagai asisten dosen, tiba-tiba mendapat tawaran menggiurkan dari sang dosen untuk dapat melanjutkan pendidikan ke Korea Selatan. Namun untuk mewujudkan hal itu, Haia harus menyatakan kesediaan menikah dengan Bhumi, keponakan sang dosen yang sudah beristri. Disutradarai Archie Hekagery, film garapan rumah produksi Starvision dan Legacy Pictures itu akan tayang di bioskop mulai 3 Oktober 2024.",0.21799582,berlebihan
"Nonton MotoGP di Mandalika, Desta Dijuluki 'Bestie Mulyono'","Komedian Desta membagikan momen spesial saat pertama kalinya menonton langsung ajang MotoGP Mandalika 2024. Keseruan tersebut diunggah di akun Instagram pribadinya. Mantan suami Natasha Rizky tersebut memperlihatkan betapa antusiasnya ia menikmati balapan motor dunia ini. Dari video yang diunggah, terlihat Desta penuh semangat dan kebahagiaan. Momen-momen serunya di Mandalika pun ia abadikan. yang langsung dijawab Desta dengan santai, ""Saya mau nonton MotoGP."" Saya lihatin vibe-nya,"" ujar Desta sambil tersenyum. Tak hanya dengan Erick Thohir, momen Desta bersama Presiden Joko Widodo juga mencuri perhatian. Unggahan Desta ini mendapat berbagai reaksi dari warganet. Banyak yang terhibur melihat bagaimana Desta begitu santai dan akrab dengan orang-orang penting di acara tersebut. "" Ini video Pak Presiden, berasa bestie,"" tulis seorang warganet mengomentari kedekatan Desta dengan Jokowi. "" celetuk netizen, memuji betapa beruntungnya Desta. """,0.4120075,relevan
Cantalevia & Co. Persembahkan Paduan Suara Independen Dont Stop Believin: A Tribute to Glee Concert,"Untuk pertama kalinya Cantalevia & Co. menggelar konser dengan judul Don’t Stop Believin’: A Tribute to Glee Concert yang akan berlangsung pada tanggal 4 - 5 Oktober 2024 di Gedung Kesenian Jakarta. Karena pada dasarnya anggota Cantalevia Co. datang dari latar belakang berbeda, mulai dari anak - anak kuliah hingga pekerja. Melihat antusias para peserta audisi saja sudah membuat saya pribadi bersyukur dan berterima kasih sekali karena tidak menyangka bisa menerima lebih dari 300 orang audisi untuk konser Glee. Saat ini kami sudah memilih sekitar 38 - 40 an orang, yang didalamnya terdapat anak anak kreatif dengan suara-suara terbaik mereka untuk memulai proses latihan sampai menjelang konser Glee nanti,"" ungkap Fadli Hafizan, Produser dan Co-Founder Cantalevia Co.Konser Glee di Indonesia ini akan menargetkan generasi Z dengan tujuan untuk memberikan semangat dalam proses meraih mimpi. Konser ini akan dibawakan oleh para pecinta seni yang kreatif dengan semangat tulus ingin memajukan kesenian paduan suara di Indonesia. “ Sebagai salah satu orang yang aktif di industri kreatif dan conten creator, saya merasa senang sekali bisa lolos audisi Cantalevia & Co. kali ini. Karena saya sendiri pecinta Glee atau seorang Gleek. Dulu masa kuliah saya sendiri aktif ikut dalam paduan suara kampus dan sempat ikut beberapa kegiatan paduan suara sebelum terjun sebagai content creator. ungkap Andreas Lukita selaku Beauty Content Creator Indonesia.",0.16821194,relevan
"The Greatest Melly Goeslaw Sukses Digelar, Dihadiri Ribuan Penggemar","Konser ""The Greatest Melly Goeslaw"" yang dipromotori oleh ALOKA sukses menyuguhkan pengalaman spektakuler bagi ribuan penggemar yang hadir. Dengan penampilan memukau dari Melly Goeslaw dan deretan penyanyi papan atas Indonesia, konser ini tidak hanya menghadirkan musik yang ikonik, namun sebuah pertunjukan seni yang megah dan tak terlupakan. Mengigat setelah 11 tahun absen konser, Melly Goeslaw kembali memukau penggemar di konser lewat ""The Greatest Melly Goeslaw by ALOKA. Melayang seolah membelah langit dengan sling di atas panggung. Momen spektakuler ini segera disusul oleh aksinya menaiki bola besar berbentuk planet. yang mengayun megah di atas panggung, menciptakan kesan dramatis dan memikat diantara planet yang mengelilinginya, sehingga memiliki arti jika Melly tetap menjadi sosok Hits Maker,yang tak lekang oleh waktu. Selain itu mahkota juga bisa menjadi simbol kejayaan sang diva malam itu, dan menyatukan seluruh penonton dalam euforia. Seperti Dinda Ghania berhasil menyentuh hati penonton dengan penampilannya yang emosional saat membawakan lagu ""Berdua Lebih Baik"" dan ""Bunda"". Putri Ariani memberikan sentuhan mendalam saat membawakan lagu ""Cinta"" dan ""Jera"", sementara Ello menghidupkan nostalgia dengan lagu-lagu hitsnya ""Jika"" dan ""Hanya Memuji"". Dukungan dari para sponsor ini semakin menegaskan bahwa konser ini adalah sebuah pertunjukan yang dirancang dengan standar kelas dunia. Musik adalah bahasa universal yang mampu menyatukan hati dan jiwa. Konser ini bukan hanya sekadar acara musik, tetapi merupakan sebuah perayaan akan dedikasi, bakat, dan kreativitas yang tiada tara, memperlihatkan bahwa ALOKA tidak hanya sebagai promotor, tetapi juga sebagai pelopor dalam menciptakan pengalaman hiburan yang berkualitas tinggi di Indonesia.",0.19805786,relevan
"Anak Tio Pakusadewo Ikut Diperiksa di Kasus Lolly Anak Nikita Mirzani, Ada Apa?","Pemeriksaan kasus persetubuhan dan aborsi yang menyeret anak Nikita Mirzani, Laura Meizani Mawardi alias Lolly terus didalami kepolisian Polres Metro Jakarta Selatan. Terkini, sudah ada 13 saksi yang diperiksa penyidik. Betul, untuk kesaksian yang diberikan salah satu anak figur, itu betul (anak Tio Pakusadewo),"" kata AKP Nurma Dewi saat ditemui di Polres Metro Jakarta Selatan, Senin 30 September 2024.""Kebetulan anak tersebut atau teman dari LM mengetahui, kemudian mendengar. Fahmi Bachmid, kuasa hukum Nikita Mirzani juga sempat membeberkan kalau A sendiri yang menghubunginya dan menawarkan diri untuk menjadi saksi di kasus ini. Tapi latar belakangnya saya tidak tahu, mungkin penyidik yang tahu,"" kata Fahmi Bachmid beberapa waktu lalu. Hubungan antara A dan Lolly sendiri adalah teman curhat. A mengaku tahu apa yang terjadi antara Lolly dengan Vadel Badjideh. Teman dia (Lolly) telepon jam 2 malam sambil nangis-nangis. Sebagaimana diketahui, Vadel Badjideh menjadi terlapor dalam kasus dugaan persetubuhan dan aborsi yang dilaporkan Nikita Mirzani. Polisi sendiri sudah memeriksa 13 orang terkait laporan tersebut.",0.1468376,relevan
"Hari Ini, Lolly Jalani Visum Tambahan di RSCM","Polda Metro Jaya menyampaikan perkembangan terkini dari proses penanganan laporan Nikita Mirzani atas dugaan tindak asusila terhadap Laura Meizani atau Lolly oleh Vadel Badjideh. Sampai hari ini, Senin 30 September 2024, perkara yang ditangani Polres Metro Jakarta Selatan itu dipastikan belum naik ke tahap penyidikan. "" Penyidik masih menunggu klarifikasi dari saudara V,"" kata Ade Ary Syam Indradi. Agenda visum tambahan terhadap Lolly untuk kebutuhan penyelidikan pun baru dilangsungkan hari ini, di RSUPN dr. Saudari L dijadwalkan pemeriksaan hari ini. Nikita Mirzani melaporkan Vadel Badjideh pada 12 September 2024 lalu. Berdasar informasi terakhir, sudah ada belasan saksi yang dimintai keterangan atas laporan Nikita Mirzani terkait dugaan tindak asusila Vadel Badjideh terhadap Lolly. Vadel Badjideh awalnya diminta menghadap ke penyidik Polres Metro Jakarta Selatan pada Jumat 27 September 2024 kemarin. Surat panggilan pemeriksaan pun sudah diterima perwakilan keluarga Vadel. Surat permohonan pun sudah disampaikan ke penyidik di hari yang sama.",0.42356586,berlebihan
"Sejajar Tagar Fufufafa Aib Nasional, Raffi Ahmad Kegirangan Namanya Trending Meski Penuh Hujatan","Nama Raffi Ahmad mendadak trending di platform X pada Minggu 29 September 2024. Usut punya usut, ini berkaitan dengan peraihan gelar Doktor Kehormatan (Dr. HC) dari Universal Institute of Professional Management (UIPM), Thailand. Di luar dugaan, suami Nagita Slavina membagikan kabar tersebut melalui unggahan Instagram pada Sabtu 28 September 2024. "" Penghargaan tersebut diberikan atas kontribusinya selama puluhan tahun dalam pengembangan industri hiburan kovensional, offline, serta digital di Indonesia. Ada yang mengatakan bahwa gedung UIPM di Thailand tidak ditemukan. Banyaknya warganet yang mengungkap asal-usul kampus UIPM membuat nama Raffi Ahmad seketika trending dengan 7 ribu cuitan. Dan bahkan ada tagar #FufufafaAibNasional?!!"" sindir akun @burgundylips dalam cuitannya. "" Wkwkwk gak pendukung dan gak yang didukung sama-sama males baca dan males cari tahu,"" cibir warganet lainnya di kolom komentar. "" Ngakak, bahkan Raffi Ahmad enggak tahu kenapa namanya trending di Twitter dan malah ngucapin makasih,"" ejek akun @tropicasummer.",0.1892209,berlebihan
"Reaksi Marshel Widianto Disindir Oki Rengga Pakai Hasil Pencucian Uang untuk Kampanye, Panik Banget","Komika Marshel Widianto kembali ke panggung hiburan usai mundur dari Pilwalkot Tangerang Selatan (Tangsel). Terbaru, Marshel Widianto jadi co-host acara Somasi bersama Ate dan Oki Rengga di YouTube Deddy Corbuzier yang diunggah Minggu 29 September 2024. Selanjutnya, Deddy Corbuzier menyinggung Marshel yang mengaku sudah kaya raya. "" ""Kan kemarin ketika maju nggak ada syuting, blusukan, duit dari mana? Gue tuh udah financial freedom,"" sahut Marshel Widianto. Cecaran Oki lantas membawa-bawa dugaan pencucian uang. Mendengar hal itu, Marshel terlihat panik. "" Ate berusaha menengahi perdebatan rekan-rekannya itu. Ia menyarankan agar Marshel jangan panik. "" Lu jangan panik, kalau lu panik ketahuan!""",0.68980443,relevan
